"mes","nombrecliente","fechaultcompra","diasuc_pc","diaspc_apc"
"2014-01","Taylor Alexander","2014-01-02 00:00:00","149",NULL
"2014-01","Taylor Bennett","2014-01-25 00:00:00",NULL,NULL
"2014-01","Taylor Diaz","2014-01-14 00:00:00",NULL,NULL
"2014-01","Taylor Martinez","2014-01-29 00:00:00",NULL,NULL
"2014-01","Taylor Murphy","2014-01-16 00:00:00",NULL,NULL
"2014-01","Teresa Gomez","2014-01-14 00:00:00","302",NULL
"2014-01","Teresa Ramos","2014-01-24 00:00:00","915",NULL
"2014-01","Terrance Perez","2014-01-02 00:00:00",NULL,NULL
"2014-01","Terrance Suri","2014-01-16 00:00:00",NULL,NULL
"2014-01","Terrence Shan","2014-01-13 00:00:00",NULL,NULL
"2014-01","Terrence Tang","2014-01-18 00:00:00",NULL,NULL
"2014-01","Terrence Xie","2014-01-19 00:00:00","23","494"
"2014-01","Terry Eminhizer","2014-01-29 00:00:00","91","91"
"2014-01","Terry Rai","2014-01-21 00:00:00","650",NULL
"2014-01","Theodore Alonso","2014-01-05 00:00:00",NULL,NULL
"2014-01","Theodore Diaz","2014-01-31 00:00:00","132",NULL
"2014-01","Theodore Ortega","2014-01-01 00:00:00",NULL,NULL
"2014-01","Theodore Torres","2014-01-16 00:00:00","55","17"
"2014-01","Theodore Vazquez","2014-01-17 00:00:00","450",NULL
"2014-01","Theresa Alvarez","2014-01-13 00:00:00","823",NULL
"2014-01","Theresa Carlson","2014-01-02 00:00:00","123",NULL
"2014-01","Theresa Navarro","2014-01-23 00:00:00","617",NULL
"2014-01","Theresa Torres","2014-01-27 00:00:00","578",NULL
"2014-01","Thomas Carter","2014-01-09 00:00:00",NULL,NULL
"2014-01","Thomas Collins","2014-01-12 00:00:00",NULL,NULL
"2014-01","Thomas Edwards","2014-01-26 00:00:00","421",NULL
"2014-01","Thomas Harris","2014-01-14 00:00:00","324",NULL
"2014-01","Thomas Hill","2014-01-17 00:00:00","442",NULL
"2014-01","Thomas Johnson","2014-01-26 00:00:00",NULL,NULL
"2014-01","Thomas Miller","2014-01-24 00:00:00",NULL,NULL
"2014-01","Thomas Zhang","2014-01-09 00:00:00","595",NULL
"2014-01","Tiffany Wang","2014-01-02 00:00:00",NULL,NULL
"2014-01","Tiffany Ye","2014-01-18 00:00:00",NULL,NULL
"2014-01","Timothy Brooks","2014-01-10 00:00:00",NULL,NULL
"2014-01","Timothy Edwards","2014-01-21 00:00:00",NULL,NULL
"2014-01","Timothy Hernandez","2014-01-30 00:00:00",NULL,NULL
"2014-01","Timothy Hill","2014-01-24 00:00:00",NULL,NULL
"2014-01","Timothy Lopez","2014-01-26 00:00:00",NULL,NULL
"2014-01","Timothy Mitchell","2014-01-25 00:00:00",NULL,NULL
"2014-01","Timothy Turner","2014-01-02 00:00:00","116",NULL
"2014-01","Tina Lopez","2014-01-01 00:00:00",NULL,NULL
"2014-01","Tina Malhotra","2014-01-21 00:00:00",NULL,NULL
"2014-01","Todd Guo","2014-01-22 00:00:00",NULL,NULL
"2014-01","Todd Logan","2014-01-29 00:00:00","91","91"
"2014-01","Todd Wang","2014-01-04 00:00:00","345",NULL
"2014-01","Todd Zheng","2014-01-13 00:00:00",NULL,NULL
"2014-01","Tommy Champion","2014-01-23 00:00:00",NULL,NULL
"2014-01","Tommy Nara","2014-01-16 00:00:00",NULL,NULL
"2014-01","Tommy Yuan","2014-01-06 00:00:00","273",NULL
"2014-01","Toni Malhotra","2014-01-29 00:00:00","511",NULL
"2014-01","Toni Mehta","2014-01-05 00:00:00",NULL,NULL
"2014-01","Toni Patel","2014-01-30 00:00:00","718",NULL
"2014-01","Toni Raman","2014-01-08 00:00:00",NULL,NULL
"2014-01","Tony Black","2014-01-16 00:00:00",NULL,NULL
"2014-01","Tony Shan","2014-01-11 00:00:00",NULL,NULL
"2014-01","Tonya Anand","2014-01-12 00:00:00",NULL,NULL
"2014-01","Tonya Rai","2014-01-02 00:00:00","231",NULL
"2014-01","Tonya Xie","2014-01-07 00:00:00",NULL,NULL
"2014-01","Tonya Xu","2014-01-24 00:00:00",NULL,NULL
"2014-01","Trevor Harrison","2014-01-09 00:00:00","178",NULL
"2014-01","Trevor Washington","2014-01-28 00:00:00","534",NULL
"2014-01","Trinity Bailey","2014-01-06 00:00:00",NULL,NULL
"2014-01","Trinity Kelly","2014-01-12 00:00:00",NULL,NULL
"2014-01","Trisha Guo","2014-01-14 00:00:00","95",NULL
"2014-01","Trisha Zheng","2014-01-19 00:00:00",NULL,NULL
"2014-01","Tristan Jenkins","2014-01-11 00:00:00",NULL,NULL
"2014-01","Tristan Perry","2014-01-06 00:00:00","925",NULL
"2014-01","Tristan Powell","2014-01-26 00:00:00",NULL,NULL
"2014-01","Troy Fernandez","2014-01-05 00:00:00","742",NULL
"2014-01","Troy Raman","2014-01-07 00:00:00",NULL,NULL
"2014-01","Troy Srini","2014-01-27 00:00:00","93","464"
"2014-01","Tyler Miller","2014-01-02 00:00:00",NULL,NULL
"2014-01","Tyler Robinson","2014-01-24 00:00:00","517",NULL
"2014-01","Tyler Rodriguez","2014-01-24 00:00:00","64",NULL
"2014-01","Tyler White","2014-01-16 00:00:00","61","138"
"2014-01","Tyler Wilson","2014-01-15 00:00:00","70","61"
"2014-01","Tyrone Sanz","2014-01-21 00:00:00",NULL,NULL
"2014-01","Tyrone Serrano","2014-01-28 00:00:00","793",NULL
"2014-01","Tyrone Vazquez","2014-01-02 00:00:00",NULL,NULL
"2014-01","Valerie Gao","2014-01-15 00:00:00",NULL,NULL
"2014-01","Valerie Hu","2014-01-29 00:00:00","319",NULL
"2014-01","Valerie Lin","2014-01-03 00:00:00",NULL,NULL
"2014-01","Valerie Xu","2014-01-11 00:00:00",NULL,NULL
"2014-01","Vanessa Butler","2014-01-14 00:00:00",NULL,NULL
"2014-01","Vassar Stern","2014-01-29 00:00:00","91","91"
"2014-01","Veronica Rodriguez","2014-01-30 00:00:00",NULL,NULL
"2014-01","Veronica Srini","2014-01-02 00:00:00","180","457"
"2014-01","Veronica Vance","2014-01-10 00:00:00","487",NULL
"2014-01","Victor Mu?oz","2014-01-22 00:00:00",NULL,NULL
"2014-01","Victoria Cook","2014-01-24 00:00:00","614",NULL
"2014-01","Victoria Gray","2014-01-15 00:00:00","451",NULL
"2014-01","Victoria Powell","2014-01-05 00:00:00",NULL,NULL
"2014-01","Victoria Price","2014-01-13 00:00:00",NULL,NULL
"2014-01","Victoria Sanders","2014-01-18 00:00:00",NULL,NULL
"2014-01","Victoria Snowden","2014-01-12 00:00:00","254",NULL
"2014-01","Victoria Torres","2014-01-22 00:00:00","63",NULL
"2014-01","Victoria Ware","2014-01-05 00:00:00",NULL,NULL
"2014-01","Vincent Guo","2014-01-31 00:00:00",NULL,NULL
"2014-01","Vincent Ma","2014-01-05 00:00:00","476",NULL
"2014-01","Vincent Sun","2014-01-03 00:00:00","483",NULL
"2014-01","Virginia Garcia","2014-01-13 00:00:00",NULL,NULL
"2014-01","Virginia Patel","2014-01-15 00:00:00","52",NULL
"2014-01","Walter Brian","2014-01-29 00:00:00","91","91"
"2014-01","Walter Mays","2014-01-29 00:00:00","91","91"
"2014-01","Warren Goel","2014-01-22 00:00:00","911",NULL
"2014-01","Warren Kumar","2014-01-02 00:00:00","338",NULL
"2014-01","Warren Raje","2014-01-24 00:00:00","357",NULL
"2014-01","Warren Shen","2014-01-03 00:00:00",NULL,NULL
"2014-01","Warren Xu","2014-01-15 00:00:00",NULL,NULL
"2014-01","Warren Zhang","2014-01-22 00:00:00","948",NULL
"2014-01","Warren Zhao","2014-01-31 00:00:00",NULL,NULL
"2014-01","Wathalee Steuber","2014-01-29 00:00:00","91","91"
"2014-01","Wayne Banack","2014-01-29 00:00:00","91","91"
"2014-01","Wayne Black","2014-01-20 00:00:00",NULL,NULL
"2014-01","Wayne Kumar","2014-01-16 00:00:00","861",NULL
"2014-01","Wayne Lal","2014-01-12 00:00:00","462",NULL
"2014-01","Wayne Raje","2014-01-21 00:00:00",NULL,NULL
"2014-01","Wendy Ramos","2014-01-16 00:00:00","870",NULL
"2014-01","Wesley Huang","2014-01-29 00:00:00",NULL,NULL
"2014-01","Wesley Xu","2014-01-30 00:00:00",NULL,NULL
"2014-01","Wesley Zhao","2014-01-23 00:00:00",NULL,NULL
"2014-01","Wesley Zhu","2014-01-26 00:00:00",NULL,NULL
"2014-01","Whitney Malhotra","2014-01-21 00:00:00",NULL,NULL
"2014-01","William Clark","2014-01-02 00:00:00",NULL,NULL
"2014-01","William Moore","2014-01-02 00:00:00",NULL,NULL
"2014-01","Willie Gao","2014-01-24 00:00:00","546",NULL
"2014-01","Willie Lu","2014-01-22 00:00:00","597",NULL
"2014-01","Willie Pal","2014-01-17 00:00:00","26","52"
"2014-01","Willie Sharma","2014-01-29 00:00:00",NULL,NULL
"2014-01","Willie Zhang","2014-01-09 00:00:00","119",NULL
"2014-01","Willie Zhu","2014-01-15 00:00:00","335",NULL
"2014-01","Wyatt Davis","2014-01-05 00:00:00",NULL,NULL
"2014-01","Wyatt Hughes","2014-01-17 00:00:00",NULL,NULL
"2014-01","Wyatt Lewis","2014-01-17 00:00:00",NULL,NULL
"2014-01","Wyatt Lopez","2014-01-12 00:00:00",NULL,NULL
"2014-01","Xavier Alexander","2014-01-19 00:00:00",NULL,NULL
"2014-01","Xavier Barnes","2014-01-29 00:00:00",NULL,NULL
"2014-01","Xavier Mitchell","2014-01-15 00:00:00","351",NULL
"2014-01","Xavier Russell","2014-01-27 00:00:00","136",NULL
"2014-01","Xavier Sanchez","2014-01-25 00:00:00",NULL,NULL
"2014-01","Xavier Stewart","2014-01-09 00:00:00",NULL,NULL
"2014-01","Xavier Watson","2014-01-31 00:00:00",NULL,NULL
"2014-01","Yale Li","2014-01-29 00:00:00","91","91"
"2014-01","Yan Li","2014-01-29 00:00:00","91","91"
"2014-01","Yolanda Kumar","2014-01-05 00:00:00","75",NULL
"2014-01","Zachary Martinez","2014-01-27 00:00:00","110","299"
"2014-01","Zachary Perry","2014-01-27 00:00:00",NULL,NULL
"2014-01","Zachary Yang","2014-01-21 00:00:00","758",NULL
"2014-01","Zoe Cook","2014-01-08 00:00:00",NULL,NULL
"2014-01","Zoe Morris","2014-01-22 00:00:00",NULL,NULL
"2014-01","Zoe Reed","2014-01-09 00:00:00",NULL,NULL
"2014-01","Zoe Richardson","2014-01-27 00:00:00",NULL,NULL
"2014-01","Zoe Watson","2014-01-21 00:00:00",NULL,NULL
"2014-02","Aaron Baker","2014-02-09 00:00:00",NULL,NULL
"2014-02","Aaron Campbell","2014-02-10 00:00:00",NULL,NULL
"2014-02","Aaron Hayes","2014-02-28 00:00:00","368",NULL
"2014-02","Aaron Hughes","2014-02-01 00:00:00","412",NULL
"2014-02","Aaron Jai","2014-02-03 00:00:00",NULL,NULL
"2014-02","Abby Chandra","2014-02-14 00:00:00",NULL,NULL
"2014-02","Abby Raman","2014-02-02 00:00:00","328",NULL
"2014-02","Abigail Anderson","2014-02-04 00:00:00",NULL,NULL
"2014-02","Abigail Diaz","2014-02-18 00:00:00",NULL,NULL
"2014-02","Abigail Kelly","2014-02-14 00:00:00","454",NULL
"2014-02","Abigail Long","2014-02-18 00:00:00",NULL,NULL
"2014-02","Abigail Patterson","2014-02-04 00:00:00","87",NULL
"2014-02","Abigail Richardson","2014-02-25 00:00:00","369",NULL
"2014-02","Abigail Rogers","2014-02-20 00:00:00",NULL,NULL
"2014-02","Abigail Washington","2014-02-11 00:00:00","354",NULL
"2014-02","Adam Gonzales","2014-02-23 00:00:00",NULL,NULL
"2014-02","Adam Gonzalez","2014-02-12 00:00:00","709",NULL
"2014-02","Adam King","2014-02-02 00:00:00","65",NULL
"2014-02","Adriana Malhotra","2014-02-20 00:00:00",NULL,NULL
"2014-02","Adriana Martinez","2014-02-17 00:00:00","626",NULL
"2014-02","Adrienne Blanco","2014-02-09 00:00:00","726",NULL
"2014-02","Adrienne Navarro","2014-02-08 00:00:00",NULL,NULL
"2014-02","Adrienne Sanz","2014-02-02 00:00:00","480",NULL
"2014-02","Adrienne Torres","2014-02-10 00:00:00","198","535"
"2014-02","Aidan Diaz","2014-02-27 00:00:00","702",NULL
"2014-02","Aidan Wood","2014-02-28 00:00:00","744",NULL
"2014-02","Aimee Huang","2014-02-17 00:00:00",NULL,NULL
"2014-02","Aimee Li","2014-02-07 00:00:00","881",NULL
"2014-02","Aimee Wu","2014-02-12 00:00:00",NULL,NULL
"2014-02","Alan Liu","2014-02-07 00:00:00","129",NULL
"2014-02","Alan Yang","2014-02-27 00:00:00",NULL,NULL
"2014-02","Alan Ye","2014-02-10 00:00:00",NULL,NULL
"2014-02","Alberto Alonso","2014-02-12 00:00:00",NULL,NULL
"2014-02","Alberto Gutierrez","2014-02-24 00:00:00","223",NULL
"2014-02","Alejandro Nara","2014-02-05 00:00:00","852",NULL
"2014-02","Alejandro Zhou","2014-02-02 00:00:00",NULL,NULL
"2014-02","Alex Cox","2014-02-28 00:00:00","335",NULL
"2014-02","Alex Howard","2014-02-07 00:00:00",NULL,NULL
"2014-02","Alex Kelly","2014-02-27 00:00:00",NULL,NULL
"2014-02","Alex Parker","2014-02-27 00:00:00","790",NULL
"2014-02","Alex Ramirez","2014-02-12 00:00:00",NULL,NULL
"2014-02","Alex Rogers","2014-02-05 00:00:00",NULL,NULL
"2014-02","Alexa Reed","2014-02-04 00:00:00",NULL,NULL
"2014-02","Alexa Rogers","2014-02-26 00:00:00",NULL,NULL
"2014-02","Alexa Ward","2014-02-09 00:00:00",NULL,NULL
"2014-02","Alexander Taylor","2014-02-20 00:00:00",NULL,NULL
"2014-02","Alexandra Edwards","2014-02-20 00:00:00",NULL,NULL
"2014-02","Alexandra Evans","2014-02-02 00:00:00",NULL,NULL
"2014-02","Alexandra Martin","2014-02-04 00:00:00","344",NULL
"2014-02","Alexandra Reed","2014-02-01 00:00:00",NULL,NULL
"2014-02","Alexandra Washington","2014-02-24 00:00:00","141","75"
"2014-02","Alexandra Winston","2014-02-15 00:00:00",NULL,NULL
"2014-02","Alexandria Jenkins","2014-02-20 00:00:00",NULL,NULL
"2014-02","Alexandria Morgan","2014-02-26 00:00:00",NULL,NULL
"2014-02","Alexandria Sanchez","2014-02-18 00:00:00",NULL,NULL
"2014-02","Alexia Foster","2014-02-20 00:00:00","202","417"
"2014-02","Alexia Ross","2014-02-17 00:00:00","36","101"
"2014-02","Alexis Hughes","2014-02-07 00:00:00",NULL,NULL
"2014-02","Alexis Russell","2014-02-03 00:00:00",NULL,NULL
"2014-02","Alfredo Navarro","2014-02-19 00:00:00","475",NULL
"2014-02","Alfredo Ortega","2014-02-01 00:00:00","603",NULL
"2014-02","Alfredo Romero","2014-02-24 00:00:00","205",NULL
"2014-02","Alicia Andersen","2014-02-10 00:00:00","455",NULL
"2014-02","Alicia Beck","2014-02-01 00:00:00","903",NULL
"2014-02","Alicia Chapman","2014-02-23 00:00:00","592",NULL
"2014-02","Alicia Raje","2014-02-13 00:00:00",NULL,NULL
"2014-02","Alicia Raji","2014-02-13 00:00:00",NULL,NULL
"2014-02","Alisha Chander","2014-02-11 00:00:00","598",NULL
"2014-02","Alisha Kumar","2014-02-27 00:00:00","457",NULL
"2014-02","Alisha Lal","2014-02-17 00:00:00",NULL,NULL
"2014-02","Alisha Nara","2014-02-18 00:00:00",NULL,NULL
"2014-02","Alisha Wang","2014-02-27 00:00:00","497",NULL
"2014-02","Alison Kumar","2014-02-06 00:00:00","614",NULL
"2014-02","Alison Shan","2014-02-25 00:00:00",NULL,NULL
"2014-02","Allen Lopez","2014-02-10 00:00:00","924",NULL
"2014-02","Allen Suri","2014-02-05 00:00:00","555",NULL
"2014-02","Allison Baker","2014-02-15 00:00:00",NULL,NULL
"2014-02","Allison Campbell","2014-02-28 00:00:00",NULL,NULL
"2014-02","Allison Morris","2014-02-13 00:00:00",NULL,NULL
"2014-02","Allison Rivera","2014-02-18 00:00:00","90",NULL
"2014-02","Allison Rogers","2014-02-06 00:00:00",NULL,NULL
"2014-02","Allison Sanders","2014-02-07 00:00:00","30",NULL
"2014-02","Alvin Xie","2014-02-14 00:00:00","223",NULL
"2014-02","Alvin Yuan","2014-02-20 00:00:00",NULL,NULL
"2014-02","Alyssa Alexander","2014-02-09 00:00:00",NULL,NULL
"2014-02","Alyssa Foster","2014-02-17 00:00:00",NULL,NULL
"2014-02","Alyssa Ramirez","2014-02-06 00:00:00",NULL,NULL
"2014-02","Alyssa Taylor","2014-02-02 00:00:00",NULL,NULL
"2014-02","Alyssa Wilson","2014-02-05 00:00:00",NULL,NULL
"2014-02","Amanda Evans","2014-02-02 00:00:00",NULL,NULL
"2014-02","Amanda Foster","2014-02-09 00:00:00","70",NULL
"2014-02","Amanda Hill","2014-02-01 00:00:00",NULL,NULL
"2014-02","Amanda Perez","2014-02-15 00:00:00","804",NULL
"2014-02","Amanda Perry","2014-02-19 00:00:00",NULL,NULL
"2014-02","Amanda Peterson","2014-02-20 00:00:00",NULL,NULL
"2014-02","Amanda Richardson","2014-02-15 00:00:00","292",NULL
"2014-02","Amanda Roberts","2014-02-09 00:00:00",NULL,NULL
"2014-02","Amanda Stewart","2014-02-14 00:00:00","78","20"
"2014-02","Amy Consentino","2014-02-28 00:00:00","90","0"
"2014-02","Amy Hu","2014-02-18 00:00:00","62",NULL
"2014-02","Amy Liang","2014-02-14 00:00:00","270",NULL
"2014-02","Amy Zeng","2014-02-03 00:00:00","324",NULL
"2014-02","Amy Zheng","2014-02-22 00:00:00",NULL,NULL
"2014-02","Ana Flores","2014-02-06 00:00:00",NULL,NULL
"2014-02","Ana Hayes","2014-02-14 00:00:00",NULL,NULL
"2014-02","Andre Kapoor","2014-02-15 00:00:00",NULL,NULL
"2014-02","Andre Martinez","2014-02-05 00:00:00","17","476"
"2014-02","Andre Perez","2014-02-07 00:00:00","184","486"
"2014-02","Andre Smith","2014-02-19 00:00:00",NULL,NULL
"2014-02","Andrea Baker","2014-02-09 00:00:00","385",NULL
"2014-02","Andrea Rogers","2014-02-15 00:00:00","168","6"
"2014-02","Andrea Watson","2014-02-11 00:00:00",NULL,NULL
"2014-02","Andres Chander","2014-02-06 00:00:00",NULL,NULL
"2014-02","Andrew Jones","2014-02-02 00:00:00","28","441"
"2014-02","Andy Alonso","2014-02-04 00:00:00",NULL,NULL
"2014-02","Andy Carlson","2014-02-13 00:00:00",NULL,NULL
"2014-02","Andy Gill","2014-02-14 00:00:00",NULL,NULL
"2014-02","Andy Munoz","2014-02-18 00:00:00",NULL,NULL
"2014-02","Angel Parker","2014-02-06 00:00:00",NULL,NULL
"2014-02","Angel Rogers","2014-02-24 00:00:00",NULL,NULL
"2014-02","Angel Ward","2014-02-21 00:00:00",NULL,NULL
"2014-02","Angela Barnes","2014-02-07 00:00:00","471",NULL
"2014-02","Angela Foster","2014-02-10 00:00:00",NULL,NULL
"2014-02","Angela Gonzales","2014-02-14 00:00:00",NULL,NULL
"2014-02","Angela Hughes","2014-02-12 00:00:00","317",NULL
"2014-02","Angela Peterson","2014-02-22 00:00:00",NULL,NULL
"2014-02","Angela Stewart","2014-02-15 00:00:00",NULL,NULL
"2014-02","Ann Malhotra","2014-02-08 00:00:00","723",NULL
"2014-02","Anna Alexander","2014-02-18 00:00:00",NULL,NULL
"2014-02","Anna Bell","2014-02-08 00:00:00",NULL,NULL
"2014-02","Anna Griffin","2014-02-19 00:00:00","223",NULL
"2014-02","Anna Patterson","2014-02-22 00:00:00",NULL,NULL
"2014-02","Anna Robinson","2014-02-06 00:00:00","810",NULL
"2014-02","Anne Ruiz","2014-02-10 00:00:00",NULL,NULL
"2014-02","Anthony Anderson","2014-02-27 00:00:00","838",NULL
"2014-02","Antonio Bennett","2014-02-03 00:00:00","19","3"
"2014-02","Antonio Flores","2014-02-14 00:00:00","192","171"
"2014-02","Antonio Jenkins","2014-02-24 00:00:00",NULL,NULL
"2014-02","Antonio Russell","2014-02-12 00:00:00",NULL,NULL
"2014-02","April Anand","2014-02-25 00:00:00","192",NULL
"2014-02","April Andersen","2014-02-06 00:00:00",NULL,NULL
"2014-02","April Beck","2014-02-10 00:00:00","54","324"
"2014-02","April Shan","2014-02-10 00:00:00","12","9"
"2014-02","April Xie","2014-02-26 00:00:00",NULL,NULL
"2014-02","Ariana Cooper","2014-02-06 00:00:00","47","68"
"2014-02","Ariana Gray","2014-02-15 00:00:00","69","145"
"2014-02","Ariana Howard","2014-02-27 00:00:00",NULL,NULL
"2014-02","Ariana Kelly","2014-02-06 00:00:00",NULL,NULL
"2014-02","Ariana Murphy","2014-02-05 00:00:00",NULL,NULL
"2014-02","Ariana Ramirez","2014-02-10 00:00:00",NULL,NULL
"2014-02","Arianna Cook","2014-02-19 00:00:00",NULL,NULL
"2014-02","Arianna Jenkins","2014-02-14 00:00:00",NULL,NULL
"2014-02","Armando Romero","2014-02-24 00:00:00",NULL,NULL
"2014-02","Arthur Kapoor","2014-02-16 00:00:00",NULL,NULL
"2014-02","Arthur Prasad","2014-02-26 00:00:00","244","128"
"2014-02","Arthur Romero","2014-02-25 00:00:00","350",NULL
"2014-02","Arthur Van","2014-02-03 00:00:00",NULL,NULL
"2014-02","Arturo Jai","2014-02-17 00:00:00",NULL,NULL
"2014-02","Arturo Sun","2014-02-07 00:00:00","24","41"
"2014-02","Arturo Xie","2014-02-20 00:00:00","472",NULL
"2014-02","Ashley Bennett","2014-02-15 00:00:00",NULL,NULL
"2014-02","Ashley Clark","2014-02-17 00:00:00","189","634"
"2014-02","Ashley Diaz","2014-02-10 00:00:00",NULL,NULL
"2014-02","Ashley Lee","2014-02-24 00:00:00",NULL,NULL
"2014-02","Ashley Miller","2014-02-26 00:00:00",NULL,NULL
"2014-02","Ashley Walker","2014-02-14 00:00:00","284",NULL
"2014-02","Audrey Carlson","2014-02-08 00:00:00",NULL,NULL
"2014-02","Audrey Gutierrez","2014-02-20 00:00:00","413",NULL
"2014-02","Audrey Martin","2014-02-10 00:00:00","97",NULL
"2014-02","Austin Foster","2014-02-23 00:00:00","723",NULL
"2014-02","Austin Johnson","2014-02-03 00:00:00","35",NULL
"2014-02","Austin Martinez","2014-02-02 00:00:00",NULL,NULL
"2014-02","Austin Russell","2014-02-10 00:00:00",NULL,NULL
"2014-02","Austin Smith","2014-02-08 00:00:00","10",NULL
"2014-02","Autumn Chen","2014-02-02 00:00:00","571",NULL
"2014-02","Autumn Zhu","2014-02-12 00:00:00","203",NULL
"2014-02","Bailey Brooks","2014-02-09 00:00:00","289",NULL
"2014-02","Bailey Collins","2014-02-21 00:00:00","119",NULL
"2014-02","Bailey Cooper","2014-02-01 00:00:00",NULL,NULL
"2014-02","Bailey Gonzalez","2014-02-07 00:00:00",NULL,NULL
"2014-02","Bailey Peterson","2014-02-18 00:00:00",NULL,NULL
"2014-02","Barbara Gao","2014-02-13 00:00:00",NULL,NULL
"2014-02","Barbara Jai","2014-02-16 00:00:00","45",NULL
"2014-02","Barbara Rai","2014-02-18 00:00:00",NULL,NULL
"2014-02","Barry Malhotra","2014-02-09 00:00:00","403",NULL
"2014-02","Barry Martinez","2014-02-22 00:00:00","201","527"
"2014-02","Barry Raman","2014-02-17 00:00:00",NULL,NULL
"2014-02","Benjamin Lal","2014-02-11 00:00:00",NULL,NULL
"2014-02","Benjamin Lee","2014-02-06 00:00:00",NULL,NULL
"2014-02","Beth Jim?nez","2014-02-19 00:00:00","145","714"
"2014-02","Beth Martin","2014-02-20 00:00:00",NULL,NULL
"2014-02","Beth Sanz","2014-02-17 00:00:00",NULL,NULL
"2014-02","Bianca Yang","2014-02-22 00:00:00",NULL,NULL
"2014-02","Billy Rubio","2014-02-18 00:00:00",NULL,NULL
"2014-02","Billy Ruiz","2014-02-07 00:00:00",NULL,NULL
"2014-02","Billy Suarez","2014-02-12 00:00:00","91",NULL
"2014-02","Billy Torres","2014-02-05 00:00:00","342",NULL
"2014-02","Birgit Seidel","2014-02-12 00:00:00","12",NULL
"2014-02","Blake Diaz","2014-02-05 00:00:00","305",NULL
"2014-02","Blake Evans","2014-02-09 00:00:00","327",NULL
"2014-02","Blake Gonzalez","2014-02-17 00:00:00",NULL,NULL
"2014-02","Blake Green","2014-02-20 00:00:00","51","32"
"2014-02","Blake Hill","2014-02-21 00:00:00","75","27"
"2014-02","Blake Jenkins","2014-02-22 00:00:00",NULL,NULL
"2014-02","Blake Thomas","2014-02-09 00:00:00","776",NULL
"2014-02","Bobby Sai","2014-02-14 00:00:00",NULL,NULL
"2014-02","Bonnie Deng","2014-02-18 00:00:00",NULL,NULL
"2014-02","Bonnie Lal","2014-02-07 00:00:00",NULL,NULL
"2014-02","Bonnie Shan","2014-02-26 00:00:00","127",NULL
"2014-02","Bonnie She","2014-02-22 00:00:00",NULL,NULL
"2014-02","Bonnie Tang","2014-02-26 00:00:00",NULL,NULL
"2014-02","Brad Kumar","2014-02-20 00:00:00",NULL,NULL
"2014-02","Brad Xu","2014-02-27 00:00:00",NULL,NULL
"2014-02","Bradley Kumar","2014-02-18 00:00:00","465",NULL
"2014-02","Bradley Tang","2014-02-04 00:00:00",NULL,NULL
"2014-02","Brandi Ashe","2014-02-19 00:00:00",NULL,NULL
"2014-02","Brandi Navarro","2014-02-02 00:00:00",NULL,NULL
"2014-02","Brandon Jai","2014-02-18 00:00:00","463",NULL
"2014-02","Brandon Lee","2014-02-24 00:00:00",NULL,NULL
